,0,1,2,3,4,5,6,7,8
510,1026.9,91,0.6,10,0,6,70.39,36,146.12
511,1056.9,91,0,4,0,8,75.53,38,179.16
512,1086.9,91,5.5,10,0.38,8,57.47,32,191.61
513,1116.59,91,16.81,16,0,6,64.84,37,147.72
514,1112.45,92,32.1,21,0,6,67.21,39,219.54
515,1119.56,90,37.96,23,0,7,57.25,32,184.18
516,1111.51,93,35.16,25,0,7,64.92,37,123.71
517,1114.34,91,47.85,27,0,8,71.03,37,165.47
518,1025.7,87,32.35,23,0,7,57.62,32,124.92
519,1041.58,88,14.22,18,0,7,67.31,36,90.42
520,1016.96,82,6,14,0,7,71.76,37,138.63
521,999.49,81,1,9,0.12,8,57.69,32,123.38
522,1014.57,82,0,6,0,7,65.05,37,85.21
523,1031.79,78,0,4,0,6,73.18,38,112.37
524,1023.27,75,0,7,0,7,57.25,32,118.75
525,1020.77,77,0,6,0,6,66.56,36,95.82
526,1036.78,78,0,5,0,7,70.49,37,142.17
527,1053.41,79,0.25,8,0,7,57,32,159.25
528,1083.38,79,3.91,11,0,7,65.78,37,139.97
529,1099.09,80,13.79,14,0,7,74.11,38,180.84
530,1132.32,78,28,20,0.14,7,63.86,35,209.94
531,1162.32,78,42.54,26,0,6,74.1,39,163.62
532,1192.32,78,59.07,29,0,6,81.12,41,234.19
533,1115.14,73,43.92,24,0.14,7,66.88,33,157.04
534,1056.44,79,19.95,19,0,6,76.39,36,120.61
535,1000.19,75,6.23,13,0,7,80.39,36,173.96
536,1008.4,70,2.45,11,0.38,8,68.59,32,156.24
537,1018.89,71,0,6,0,7,75.54,37,110.31
538,994.57,74,0.5,6,0,7,78.67,40,188.2
539,1010.89,75,1.67,9,0.12,8,61.39,33,189.56
540,1040.89,75,0,6,0,6,72.08,36,132.04
541,1056.8,76,0,4,0,6,74.03,39,177.73
542,1080.43,74,0,7,0,7,60.31,32,187.86
543,1110.43,74,5,11,0,6,67.57,37,143.53
544,1140.41,74,18.21,14,0,6,73.38,37,194.46
545,1082.36,76,4.7,10,0.43,7,58,32,155.09
546,1028.02,82,13.67,15,0,6,67.39,36,166.07
547,985.91,88,28.05,21,0,6,73.13,38,143.27
548,941.41,91,23.84,19,0,7,58.7,33,147.81
549,971.41,91,6.43,14,0,7,69.51,37,94.3
550,994.69,90,2.56,9,0,6,73.74,38,155.6
551,1025.96,85,0,6,0,7,61.84,32,136.59
552,1068.18,84,0,6,0,6,71.5,36,116.78
553,1098.18,84,0,4,0,6,77.24,38,167.36
554,1081.39,84,0.14,7,0.29,7,60.22,32,175.94
555,1094.04,85,0,6,0,6,69.5,36,131.88
556,1097.18,87,1.43,7,0,6,74.66,38,185.6
557,1105.62,84,11.85,13,0,7,57.44,32,205.49
558,1122.29,85,0,9,0,6,67.25,36,135.56
559,1142.07,82,0,4,0,7,72.79,38,225.75
560,1177.71,80,0.14,7,0,7,56.78,32,209.42
561,1207.53,80,0,6,0,6,66.67,36,151.3
562,1267.77,75,0,4,0,7,72.68,38,203.98
563,1330.14,71,0,7,0,7,58.39,33,216.15
564,1360.14,71,0,6,0,6,66.95,38,167.21
565,1390.14,71,0,6,0,6,71.79,39,271.95
566,1400.79,70,0.38,8,0,7,59.29,34,274.62
567,1428.16,70,0,7,0,7,72.58,36,188.11
568,1408.43,70,0,5,0,7,77.5,38,346.38
569,1403.55,67,0,7,0.25,8,62.55,31,323.32
570,1412.15,68,0,6,0,6,67.65,37,206.45
571,1316.11,66,0,4,0,6,71.63,38,278.56
572,1241.53,66,0,7,0,7,56.33,33,226.35
573,1163.82,72,0,7,0,7,68.19,36,155.83
574,1113.28,75,0,5,0,7,73.71,38,237.38
575,1047.48,75,0,7,0.38,8,60.16,32,193.72
576,1007.85,80,0,6,0,6,69.83,36,150.32
577,968.69,78,0,5,0,7,74.95,38,183.26
578,864.83,70,0,7,0.14,7,61.56,32,145.27
579,862.46,72,0,6,0,6,68.57,37,109.34
580,823.82,78,0,5,0,7,73.7,37,145.91
581,825.91,74,0,7,0,7,59.25,32,141.2
582,854.07,74,0,7,0,7,68.67,36,113
583,920.16,70,0.4,5,0,7,73.97,38,181.02
584,948.97,70,4.78,9,0.38,8,56.69,32,177.89
585,963.54,71,15.2,15,0,7,64.7,37,131.12
586,993.54,71,32,19,0,8,70.59,37,182.92
587,876.66,70,30.62,21,0.25,8,57.03,32,152.7
588,823.35,77,8.75,16,0,7,64.73,37,94.06
589,713.24,76,3.92,12,0,7,67.13,39,108.26
590,626.03,72,0,7,0.14,7,57.22,32,87.19
591,610.38,77,0,7,0,6,65.19,37,80.69
592,583.73,77,0,4,0,7,70.16,38,137.05
593,626.38,73,0,7,0,7,58.56,32,121.5
594,636.41,75,0,6,0,6,65.97,37,94.93
595,659.85,73,0,5,0,7,70.34,38,140.74
596,679.38,72,0,7,0.38,8,58.65,34,148.63
597,709.38,72,0,6,0,7,69.34,38,106.54
598,703.39,71,0,4,0,6,76.1,40,164.71
599,626.35,71,0.29,7,0,7,62.64,33,148.55
600,615.24,75,0,6,0,6,72,37,100.07
601,609.34,77,0,4,0,6,79.63,38,142.28
602,623.24,79,0,7,0.14,7,61.59,32,144.62
603,653.24,79,0,6,0,6,66.92,38,104.48
604,679.58,77,0,4,0,6,75.97,38,160.93
605,722.47,73,0,7,0,7,58.28,32,148.42
606,742.3,74,0,6,0,7,65.97,37,121.22
607,782.47,73,5.89,9,0,7,73.76,38,183.07
608,813.44,72,17.67,15,0.12,8,58.22,32,190.59
609,829.63,73,31.55,20,0,6,67.28,36,144.29
610,851.39,72,38.36,22,0,7,73.24,38,220.89
611,794.36,70,25.95,22,0,7,57.56,32,161.68
612,757.76,76,9.71,17,0,6,66.64,36,115.84
613,729.74,74,6.23,13,0,6,72.89,38,130.37
614,675.11,72,0,7,0,7,57.76,33,105.32
615,684.45,74,0,6,0,7,67.95,37,80.29
616,693.43,70,0,4,0,6,74.49,39,111.85
617,722.9,70,0,7,0,7,59.24,33,133.2
618,731.79,72,0,7,0,6,70.67,36,90.7
619,743.46,71,1.14,7,0,6,76.21,38,151.18
620,773.46,71,13.08,13,0.12,8,59.69,32,166.66
621,803.28,71,25.05,19,0,6,67.32,37,124.2
622,815.73,71,40.71,24,0,6,74.95,38,158.51
623,723.12,73,43.08,26,0,7,57.25,32,155.35
624,712.44,77,24.64,22,0,7,67.28,36,105.7
625,727.8,74,11.69,16,0,7,73.11,38,156.86
626,708.89,71,3.67,12,0.12,8,57.25,32,126.44
627,681.26,77,0,7,0,7,65.3,37,106.41
628,676.51,81,0,5,0,6,73.5,38,176.05
629,706.4,81,0,6,0,8,58.88,33,193.62
630,736.4,81,0,6,0,6,68.78,37,138.38
631,760.76,80,0,4,0,6,74.69,39,182.02
632,775.01,77,0,7,0,7,58.94,33,181.27
633,800.03,77,0,6,0,7,70.36,36,129.52
634,799.05,80,0,5,0,6,73.73,37,210.98
635,806.53,76,0.38,8,0.14,7,59.44,32,194.86
636,836.53,76,0,6,0,6,66.86,37,144.09
637,866.53,76,0,6,0,7,70.95,38,211.73
638,873.26,76,0.14,7,0.38,8,57.97,32,198.6
639,837.01,82,0,6,0,7,65.65,37,167.74
640,828.73,84,0,4,0,7,73.97,38,196.73
641,847.93,85,0.14,7,0.14,7,58.41,32,208.1
642,877.92,85,0,6,0,6,64.05,38,157.71
643,907.92,85,0,4,0,6,74.13,38,225.54
644,884.62,84,0.14,7,0,7,58.53,32,215.96
645,890.45,86,0,6,0,7,67.42,36,149.83
646,901.05,85,0,7,0,6,73.34,38,179.22
647,910.2,87,0,7,0,7,56.15,33,202.6
648,940.2,87,0,7,0,6,65.57,37,147.39
649,970.2,87,0,4,0,6,72.15,39,222.64
650,990.18,83,0,7,0.25,8,58.62,32,212.58
651,980.33,86,0,7,0,7,65.97,37,181.66
652,943.77,92,0,5,0,6,70.37,38,236.93
653,939.73,84,0,7,0,7,59.73,33,194.76
654,968.92,84,1.33,9,0,6,68.95,38,162.27
655,999.93,83,13.54,13,0,7,75.37,38,229.92
656,1029.93,83,27.94,18,0.25,8,62.33,33,243.75
657,1059.43,83,41.46,24,0,6,71.41,37,201.8
658,1089.43,83,57.76,29,0,7,76.92,39,321.97
659,1080.46,81,49.82,28,0,7,61.75,32,246.46
660,1109,81,27.43,23,0,6,69.35,37,182.92
661,1094.2,81,12.05,19,0,7,76.58,38,198.12
662,1124.07,81,2,13,0.25,8,59.06,32,196.73
663,1154.06,81,0,7,0,6,66.81,37,138.52
664,1165.29,80,0,5,0,6,74.58,38,186.04
665,1190.43,79,0,7,0,7,60.45,33,186.16
666,1217.49,79,0,6,0,7,70.59,37,127.46
667,1214.64,81,7.73,11,0,8,76.64,39,178.63
668,1229.07,81,16.88,16,0.38,8,61.21,33,187.48
669,1259.07,81,7.29,14,0,7,68.61,38,149.46
670,1263.13,78,23.37,19,0,6,76.21,39,229.69
671,1292.29,78,39.5,24,0.38,8,61.69,32,238.22
672,1322.29,78,54.37,30,0,6,68.92,37,184.43
673,1352.29,78,67.68,37,0,6,76.61,38,246.91
674,1264.35,75,69.06,36,0.14,7,59.81,32,195.51
675,1210.81,80,50.35,31,0,6,69.25,36,119.46
676,1106.85,81,37.25,24,0,6,72.92,37,191.32
677,1035.79,78,29.64,25,0.14,7,57.88,34,169.27
678,1048.33,79,15.8,20,0,6,67.82,38,105.32
679,1013.86,80,9.33,15,0,6,72.56,41,164.07
680,983,80,1,9,0,7,61.82,33,126.87
681,961.74,84,0,7,0,7,72.67,36,119.78
682,952.17,80,0,5,0,7,77.63,38,142.25
683,982.78,77,0.38,8,0,7,62.26,31,143.65
684,1012.78,77,10.08,13,0,6,69.36,36,107.36
685,1044.22,76,14.92,13,0,7,75.39,38,138.98
686,952.29,76,0,7,0.25,8,65.69,36,129.04
687,895.75,83,0,7,0,6,76.67,40,106.04
688,865.75,85,0,5,0,7,81.47,43,137.4
689,805.04,84,0.25,8,0,7,73.53,34,152.6
690,804.4,87,0,6,0,6,85.67,36,104.22
691,834.4,87,0,3,0,6,89.39,38,196.91
692,796.12,83,0,7,0,7,71.36,33,172.11
693,793.36,86,0,7,0,7,78.08,38,103.31
694,814.12,85,0,4,0,7,82.03,40,160.18
695,877.81,77,0.14,7,0.12,8,62.91,33,136.27
696,848.4,82,0,6,0,6,71.46,37,110.07
697,839.86,77,0,5,0,6,76.89,38,140.1
698,840.47,74,0.14,7,0,7,62.55,33,127.78
699,802.64,80,3.3,10,0,7,72.41,37,103.67
700,791.74,84,17.21,14,0,7,75.95,38,161.75
701,805.1,81,27.11,19,0.12,8,61.79,33,145.37
702,833.78,81,6.38,13,0,7,72.86,36,104.7
703,812.64,75,2.1,10,0,7,75.3,37,152.21
704,843.42,71,0.43,7,0.29,7,64.47,32,130.53
705,804.74,77,0,6,0,6,72.05,37,98
706,804.37,76,0,4,0,6,75.55,38,137.06
707,800.89,73,0,7,0,7,60.67,33,135.87
708,783.75,77,0,7,0,7,69.68,37,111.58
709,754.35,83,0,4,0,7,72.66,38,183
710,799.07,76,0.25,8,0.25,8,57.68,31,148.69
711,826.25,76,0,6,0,6,64.58,36,125.45
712,854.08,76,0,4,0,6,72.14,37,203.02
713,889.1,70,0,7,0,7,54.58,31,194.55
714,919.1,70,0,7,0,7,62.58,36,139.56
715,973.18,67,0,4,0,6,65.29,38,224.52
716,1021.31,65,0.14,7,0.25,8,55.87,31,231.53
717,1051.31,65,0,6,0,6,64.03,36,159.37
718,1053.78,64,0,5,0,6,68.92,37,272.39
719,931.65,57,0,7,0,7,55.59,32,190
720,863.17,63,0,6,0,6,65.33,36,130.94
721,815.07,69,0,3,0,6,71.82,38,218.11
722,763.1,71,0,7,0.14,7,57.88,33,199.89
723,771.49,73,0,6,0,6,66.68,38,108.19
724,829.74,68,0,4,0,6,71.8,41,158
725,876.92,60,0.14,7,0.25,8,57.43,35,164.88
726,862.49,63,0,6,0,7,70.92,37,138.98
727,864.28,65,0,5,0,6,74.47,38,167.93
728,941.27,60,0.14,7,0,7,64.24,33,165.04
729,970.7,60,0,6,0,6,72.87,38,116.6
730,1002.38,56,0,6,0,8,80.41,39,150.18
731,1031.05,56,0.62,8,0.25,8,63.03,33,153.98
732,1007.08,59,0.5,8,0,7,74.47,36,147.1
733,1027.23,56,0,5,0,7,78.71,38,197.44
734,1070.08,51,0.29,7,0.12,8,65,32,186.68
735,1098.96,51,0,6,0,7,72.14,37,136.83
736,1101.15,52,0,5,0,6,75.34,38,233.14
737,1186.33,46,0,7,0,7,60.61,33,183.65
738,1215.28,46,0,6,0,6,71.97,36,154.28
739,1218.85,47,0,5,0,6,76.32,38,239.79
740,1248.85,47,0.38,8,0.29,7,59.31,32,251.7
741,1278.85,47,0,7,0,6,66.24,37,158.02
742,1180.84,43,0,5,0,6,74.24,38,235.85
743,1056.68,47,0,7,0,8,61.09,32,225.9
744,960.58,53,0,6,0,6,69.24,37,152.6
745,779.89,53,0,3,0,6,75.15,39,229.43
746,801,50,0,7,0.14,7,59.7,33,173.22
747,755.35,55,0,7,0,6,68.62,37,134.87
748,797.91,53,0,3,0,6,75.71,38,187.91
749,791.22,51,0,7,0.29,7,58.6,30,198.19
750,821.22,51,0,6,0,6,65.17,35,133.38
751,834.85,52,0,4,0,6,68.78,36,165.56
752,881.22,51,0,7,0,7,53.35,31,181.65
753,911.22,51,0,6,0,7,59.41,37,113.98
754,902.78,49,0,5,0,8,66.16,37,162.64
755,801.06,51,0.25,8,0.14,7,52.44,32,164.58
756,753.39,56,0,6,0,7,60.14,37,109.77
757,707.35,62,0,5,0,6,65.71,38,173.35
758,714.89,64,0.29,7,0.12,8,59.75,36,180.27
759,744.89,64,0,6,0,6,73.54,39,124.35
760,688.27,60,0,4,0,6,80.9,41,200.61
761,601.57,60,0,7,0,7,69.65,34,174.21
762,572.33,66,0,6,0,7,82.22,36,166.64
763,552.17,72,0,6,0,6,81.74,38,186.69
764,530.84,79,0.25,8,0,8,63.65,31,178.04
765,560.51,79,0,6,0,6,69.86,36,110.43
766,590.86,77,0,6,0,6,73.95,38,174.87
767,620.86,77,0,5,0,7,55.55,31,194.33
768,642.47,78,0,6,0,7,62,37,142.95
769,652.89,76,0,5,0,7,68.46,37,226.44
770,622.53,79,0,7,0.25,8,55.69,32,217.57
771,611.96,84,0,7,0,6,63.95,37,99.12
772,574.67,79,0,5,0,6,70.95,39,161.97
773,572.21,76,0,7,0,8,60.73,33,134.52
774,571.56,80,0,6,0,6,70.97,37,89.97
775,591.13,78,0,5,0,6,75.24,38,143.08
776,596.7,77,0,7,0,7,61.88,33,149.02
777,631.17,76,0,7,0,6,73.19,36,121.05
778,658.76,76,0,5,0,6,77.74,38,183.95
779,674.6,75,0.29,7,0,7,59.44,32,185.29
780,701.44,75,0,6,0,7,67.05,37,146.44
781,729.96,75,0,4,0,7,74.45,38,218.47
782,658.08,75,0.14,7,0.29,7,57.25,32,186.73
783,636.27,81,0,6,0,7,66.81,36,134.23
784,602.12,82,0,3,0,6,72.63,38,184.41
785,600.52,75,0.14,7,0.14,7,57.12,32,166.55
786,619.64,76,0,6,0,7,67.14,36,116.82
787,651.63,73,0,5,0,7,73.61,38,204.42
788,701.62,65,0.29,7,0.38,8,57.69,32,178.71
789,705.6,67,0,6,0,6,67.17,36,127.84
790,722.1,68,0,4,0,6,72.97,38,199.8
791,648.63,68,0,7,0,7,56.12,32,191.95
792,622.66,74,3.4,10,0,6,64.16,37,155.9
793,607.83,78,17.29,14,0,8,69.1,40,262.69
794,629.59,79,23.89,18,0.25,8,57.44,32,236.95
795,659.59,79,4.62,13,0,6,67.08,36,164.02
796,648.95,76,0.43,7,0,6,73.82,38,235.12
797,678.16,76,0.29,7,0,7,59.25,32,216.12
798,706.86,76,0,6,0,6,67.92,36,148.71
799,751.81,72,0,5,0,6,73.61,38,207.47
800,831.14,63,0,7,0.38,8,56.88,32,179.97
801,861.14,63,0.5,8,0,6,66.64,36,152.91
802,886.77,62,3.2,10,0,6,72.45,38,200.84
803,914.92,62,15.73,15,0,7,56.81,32,212.97
804,929.62,63,28.62,21,0,7,62.95,38,169.68
805,959.62,63,41.4,25,0,7,70.97,39,264.15
806,989.62,63,51.36,28,0.14,7,56.15,33,251.24
807,1019.62,63,32.26,23,0,6,67.69,36,146.8
808,1019.02,58,15.68,19,0,7,73.37,38,187.97
809,882.78,58,3.15,13,0.38,8,58.5,32,144.14
810,825.58,64,0,7,0,7,66.05,37,112.02
811,827.74,66,0,6,0,6,74.24,38,131.07
812,857.74,66,0.29,7,0,7,60.55,33,153.84
813,887.74,66,0,6,0,6,71.08,37,126.88
814,917.74,66,0,6,0,7,76.1,39,192.06
815,947.74,66,5.18,11,0.25,8,63.76,33,204.75
816,977.74,66,17.24,17,0,7,71.61,38,146.47
817,985.11,65,34.38,21,0,6,77.11,38,206.18
818,868.22,68,47.48,25,0.14,7,62.79,33,185.51
819,822.92,74,30.9,21,0,6,74.11,36,143.59
820,785.88,78,15.55,20,0,6,78.61,38,139.15
821,744.69,77,3,14,0,7,60.78,32,118.84
822,760.83,78,0,9,0,6,67.57,37,82.78
823,790.44,77,0,4,0,6,73.74,39,150.64
824,820.16,77,0,6,0,7,60.79,33,150.04
825,828.76,79,0,6,0,7,71.11,37,125.51
826,839.87,78,0,5,0,8,76.74,39,158.91
827,869.87,78,0.38,8,0.29,7,62.18,33,172.63
828,899.87,78,0,6,0,6,73.33,36,121.89
829,916.74,77,2.83,6,0,6,78.47,38,160.3
830,873.77,78,9.82,11,0,7,63.15,33,158.14
831,857.15,82,20.71,17,0,7,72.86,37,127.48
832,815.41,82,31.63,19,0,6,75.89,38,192.8
833,844.78,82,22.6,20,0.25,8,60.48,33,173.18
834,874.78,82,37.54,26,0,7,71.5,36,144.7
835,857.58,81,54.76,29,0,6,76.29,38,214.42
836,794.47,85,46.26,27,0,7,59.88,32,164.13
837,804.8,87,25.23,22,0,6,69.64,36,117.31
838,829.69,80,10.94,17,0,6,75.03,38,154.94
839,848.84,81,2.27,11,0,7,58.03,32,144.03
840,868.21,82,0,6,0,7,66.19,37,105.99
841,878.17,80,0,4,0,7,74.16,38,162.19
842,908.16,80,0.38,8,0,7,59.48,33,177.24
843,938.16,80,0,7,0,7,67.74,38,123.24
844,968.16,80,0,4,0,6,76.21,39,160.43
845,999.04,78,0.25,8,0,7,66.67,36,183.55
846,1011.53,79,0,6,0,7,77.5,40,129.34
847,1032.66,76,0,4,0,7,84,42,193.31
848,970.96,69,0.25,8,0.14,7,72.62,34,148.75
849,921.09,75,0,7,0,6,80.87,38,132.86
850,949.28,71,0,5,0,6,86.51,39,214.16
851,885.69,71,0,7,0,7,70,33,200.95
852,897.97,72,0,7,0,7,79.43,37,144.05
853,905.63,68,0,5,0,7,83.05,39,211.95
854,981,54,0,7,0.25,8,64.19,32,162.24
855,922.07,59,0,7,0,6,73.25,36,135.76
856,829.97,64,0,5,0,8,76.29,38,196.4
857,820.4,67,0,7,0.14,7,60.39,31,200.78
858,837.68,68,0,6,0,6,67.83,36,166.72
859,867.68,68,0,6,0,6,70.84,37,208.87
860,897.68,68,0,7,0,7,59.44,32,228.44
861,927.68,68,0.38,8,0,7,68.08,37,167.05
862,957.68,68,6.88,8,0,7,72.26,38,242.25
863,987.68,68,18.64,14,0.43,7,59.48,33,247.88
864,1017.68,68,29.65,20,0,6,71.11,36,196.93
865,1047.16,68,41.23,22,0,7,76.29,38,310.68
866,1066.2,65,39.88,25,0.25,8,59.75,32,257.3
867,1092.2,65,20.9,20,0,7,67.43,37,165.35
868,1109.64,64,8.67,15,0,6,73.72,39,212.45
869,1150.34,61,0.25,8,0.29,7,60.1,31,170.82
870,1178.03,61,0,6,0,6,67.03,36,124.39
871,1188.5,62,0,4,0,8,71,39,179.68
872,1217.4,60,0.29,7,0.25,8,59.61,31,210.8
873,1226.87,61,1,8,0,7,66.06,36,122.15
874,1256.38,61,12.62,13,0,6,72.16,38,198.78
875,1162.19,59,23.17,18,0,7,57.88,33,187.37
876,1080.31,65,32.87,23,0,7,66.37,38,114.21
877,997.63,67,38.38,24,0,6,73.25,40,147
878,871.06,64,15.67,18,0,7,60.21,33,104.24
879,822.06,70,2.77,13,0,7,72.11,36,76.69
880,793.31,74,0,7,0,7,77.79,38,114.38
881,768.63,79,0.38,8,0,6,62.97,31,120.14
882,797.94,79,0,6,0,6,69.06,36,88.15
883,783.95,78,0,5,0,7,74.26,38,130.96
884,777.71,75,0.43,7,0.14,7,57.29,31,137.5
885,807.71,75,0,6,0,6,63.76,37,108.68
886,837.71,75,0,4,0,6,71.39,38,144.93
887,707.72,74,0.29,7,0,7,57.88,33,141.45
888,707.26,77,0,6,0,6,67.13,38,110.97
889,689.37,76,0,5,0,6,72.46,39,156
890,716.33,76,0,7,0.38,8,60,34,155.34
891,723.47,78,0,7,0,7,71.7,37,118.52
892,734.81,80,0,5,0,7,79.29,38,170.04
893,729.87,78,0.14,7,0.38,8,61.97,32,182.3
894,759.83,78,0,6,0,7,70.69,36,131.79
895,736.25,76,0,4,0,7,75.76,38,207.28
896,770.51,70,0.38,8,0,7,59.85,33,190.39
897,798.19,70,0,6,0,6,69.78,37,145.8
898,835.03,68,0,5,0,6,74.97,39,238.76
899,897.7,61,0.25,8,0,7,61.06,34,194.49
900,912.71,62,0,6,0,6,71.45,38,164.49
901,952.44,55,0,4,0,6,79.56,39,235.73
902,969.15,55,0.38,8,0,7,65.31,32,239.57
903,982.76,54,0,7,0,7,73.89,36,176.72
904,1033.23,52,0,5,0,8,76.38,37,292.81
905,1115.64,47,0.43,7,0.25,8,60.66,32,243.64
906,1120.92,48,0,6,0,7,70.08,36,210.74
907,1089.26,46,0,5,0,7,74.82,38,275.97
908,1048.31,49,0.29,7,0.14,7,65.42,36,250.78
909,995.42,53,0,6,0,6,74.78,40,177.21
910,1083.58,50,1,7,0,6,81.12,42,209.87
911,1134.8,49,10.67,12,0,7,70.5,34,213.62
912,1164.8,49,22,19,0,7,81.22,37,180.97
913,1137.96,47,39.43,23,0,7,87.45,38,252.81
914,1036.98,50,51.81,27,0.25,8,66.16,31,245.52
915,951.23,56,31.14,21,0,7,72.31,36,131.81
916,839.88,59,16.47,17,0,8,75.83,36,178.32
917,688.32,59,2.55,11,0.29,7,54.84,31,133.2
918,657,64,0,6,0,6,62.97,36,93.31
919,619.41,71,0,5,0,6,67.84,37,135.57
920,640.72,69,0.38,8,0,7,55.25,32,150.91
921,659.74,70,0,7,0,7,64.97,36,109.32
922,689.61,70,0,5,0,7,69.38,37,162.72
923,719.61,70,0,7,0.25,8,58.23,31,158.17
924,749.39,70,0,6,0,7,65.81,36,125.98
925,762.68,68,0,4,0,8,72.34,38,184.73
926,792.68,68,0.29,7,0,7,56.12,32,194.75
927,822.68,68,5.27,11,0,6,65.36,36,133.3
928,842.24,67,7.67,9,0,6,71.82,38,153.28
929,753.97,69,2.89,9,0.38,8,56.59,32,152.05
930,720.6,75,0,6,0,6,65.67,36,111.32
931,689.62,81,0,6,0,6,71.82,38,124.88
932,686.22,76,0.43,7,0,7,55.53,32,121.12
933,695.74,78,0,6,0,7,63.49,37,91.77
934,719.46,78,0,4,0,7,72.03,38,148.65
935,691.65,77,0,6,0,7,58.58,33,147.42
936,693.41,80,0,7,0,6,67.05,38,109.65
937,731.01,77,0,5,0,6,71.87,39,187.24
938,638.18,74,0.25,8,0.14,7,60.09,33,152.09
939,638.99,77,0,7,0,6,69.86,37,119.82
940,658.75,75,1.29,7,0,6,76.14,37,212.06
941,687.88,75,11.08,13,0,7,62.85,33,237.62
942,717.87,75,23.84,19,0,7,71.39,38,120
943,656.49,73,28.65,20,0,7,79.23,39,148.86
944,566.68,71,9.62,13,0,7,64.09,34,116.6
945,551.68,76,0,7,0,7,76.51,37,68.23
946,531.71,83,0,5,0,6,81.49,39,105.05
947,555.01,84,0,6,0,7,65.69,32,116.84
948,582.65,84,0,6,0,6,74.67,36,84.52
949,583.4,82,0,3,0,6,77.32,37,128.63
950,619.77,74,0.14,7,0,7,64.56,34,122.52
951,649.77,74,5.45,11,0,7,75.11,38,104.1
952,681.7,73,19.92,13,0,7,80.1,40,152.13
953,636.71,73,4.7,10,0.29,7,62.82,34,134.47
954,619.27,78,0,6,0,6,73.7,37,91.6
955,589.11,73,0,5,0,6,85.17,36,133.07
956,565.65,72,0.29,7,0,7,64.33,30,140.11
957,549.94,78,0,6,0,7,70.54,35,106.68
958,543.92,79,0,6,0,6,72.86,36,200.44
959,552.15,74,0.14,7,0.25,8,54.48,31,170.53
960,569.16,75,0,6,0,6,62.61,36,119.77
961,562.6,70,0,3,0,6,66.92,39,182.35
962,597.38,68,0.14,7,0.38,8,58.91,34,186
963,627.38,68,0,6,0,7,70.21,38,139.78
964,657.38,68,0,4,0,7,77.58,40,218.06
965,594.9,70,0.14,7,0.14,7,63.56,34,196.07
966,580.95,75,0,6,0,6,74.49,37,137.05
967,579.77,79,0,4,0,6,82,38,214.81
968,554.29,77,0.29,7,0,7,64.12,32,189.57
969,572.92,78,0,6,0,6,71.08,37,156.73
970,597.6,78,0,4,0,7,75.3,37,227.23
971,621.05,77,0,7,0.25,8,58.72,32,229.42
972,650.99,77,0,6,0,6,66.78,37,164.31
973,676.11,76,0,5,0,7,72.08,37,204.1
974,707.67,72,0,7,0,7,58.81,32,206.95
975,737.42,72,0,6,0,7,68.11,36,145.92
976,783.69,65,0,4,0,7,71.73,37,196.7
977,806.74,65,0,7,0.12,8,56.69,32,203.42
978,849.34,64,0,6,0,7,66.19,36,145.6
979,879.28,64,0,4,0,7,72.05,38,221.95
980,909.28,64,0.25,8,0.14,7,54.47,32,241.2
981,935.22,64,0,7,0,6,63.92,36,157.78
982,948.45,62,0,3,0,6,70.79,38,237.92
983,977.63,62,0.14,7,0.25,8,55.16,32,253.22
984,991.63,63,0,7,0,6,63.59,37,171.38
985,989.63,63,0,5,0,6,72,38,272.56
986,986.58,59,0,7,0,7,57.5,32,200.47
987,935.8,64,0,7,0,7,65.7,37,163.5
988,924.15,65,0,5,0,7,71.11,37,218.7
989,897.68,62,0.29,7,0.25,8,59.19,31,187.6
990,924.55,62,0,6,0,6,66.69,36,157.06
991,891.53,64,0,4,0,7,70.81,37,213.67
992,893.52,61,0.29,7,0.38,8,56.09,32,210.81
993,908.15,62,0,7,0,6,64.73,37,166.22
994,923.17,63,0.5,8,0,6,71.26,39,224.66
995,928.89,61,4.27,11,0.14,7,58.62,32,218.54
996,957.97,61,17.38,16,0,6,68.75,36,146.02
997,971.94,62,36.68,19,0,7,74.26,38,188.21
998,847.84,64,28.53,19,0,7,58.28,32,152.67
999,801.66,70,6,14,0,7,65.95,37,109.27
1000,706.03,70,14.73,15,0,7,71.16,37,156.88
1001,693.18,68,13.88,16,0.29,7,59.85,34,134.59
1002,668.88,73,1.92,12,0,6,69.23,39,93.34
1003,645.73,75,0,6,0,7,78.25,40,139.23
1004,625.85,81,0,7,0.38,8,63.76,34,142.3
1005,632.6,84,0,7,0,6,74.76,37,108.11
1006,654.79,85,0,6,0,6,80.15,39,148.91
1007,614.54,83,0,7,0.14,7,63.24,33,147.17
1008,611.18,87,0,6,0,6,74.33,36,106.43
1009,648.22,86,4.56,9,0,7,78.84,38,158.72
1010,678.22,86,17.5,14,0.29,7,60.44,32,178.04
1011,708.22,86,29.95,20,0,6,69.83,36,117.22
1012,738.61,83,31.5,20,0,6,74.26,38,142.21
1013,660.13,82,7.21,14,0,7,56.97,32,112.75
1014,685.63,82,0,9,0,7,64.89,37,75.65
1015,729.87,78,0,4,0,6,69.28,40,123.16
1016,775.67,70,0.29,7,0,7,56.81,32,109.85
1017,802.26,70,0,6,0,6,65.32,37,90.25
1018,836.6,65,0,5,0,6,71.65,37,132.32
1019,880.37,63,0.43,7,0.25,8,57.91,32,133.03
